SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,MonthlyCh_TotalCh_Ratio,MonthlyCh_TotalCh_Ratio_category
0,0.2882464203715004,0.5076086904198585,0.3692787712126539,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0.5099891695387584,0.3333333333333333
0,0.10727559707942004,0.400185632253759,0.1420128920013134,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.799325289543607,0.6666666666666667
0,0.3941267586145373,0.36329449831258265,0.2659429113361284,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.352780756834326,0.0
0,0.04225825498998692,0.5025338796456293,0.1519167989488436,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.9143086629672805,1.0
0,1.0,0.5594363084767237,0.4622440982867094,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.30548620986015734,0.0
1,0.31225770168063266,0.44742595727302403,0.3262590667359452,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0.4721272523145531,0.0
0,0.1374461450230932,0.39376080166665967,0.16115224552425675,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7581719830851142,0.6666666666666667
0,0.24693771624676503,0.5424828966227369,0.35560261427204104,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.5865729537285245,0.3333333333333333
0,0.0,0.6334696619951907,0.1444237962429093,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0.957442501412196,1.0
0,0.12690091602656844,0.5378747687879182,0.2518568058719888,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.7681950550663145,0.6666666666666667
0,0.2882464203715004,0.5851146852850484,0.407950297070182,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0.516245321579646,0.3333333333333333
0,0.20674252442031307,0.398936698566251,0.2054628680117406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.644387250088656,0.3333333333333333
0,0.21377142466626917,0.4147536153497815,0.2179194801061009,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6462260771203492,0.3333333333333333
1,0.13220986953092934,0.5102745068154956,0.24911170947846797,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.7610450525177044,0.6666666666666667
1,0.07437198675120149,0.5195581612908653,0.18904589315884632,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.8632788168035425,1.0
0,0.13220986953092934,0.643319713385538,0.2795707386517652,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0.7656974553835234,0.6666666666666667
0,0.3281640916012053,0.398936698566251,0.2572400381365542,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.4492307289839387,0.0
0,0.08362629794734869,0.5442190651359761,0.20647924828120245,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.8449773553641495,1.0
0,0.21025301484232625,0.5119749260414989,0.31930103787565584,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0.6396623931199971,0.3333333333333333
0,0.12129339060064832,0.5252614642210539,0.24642757862277173,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.7718849249057251,0.6666666666666667
0,0.15681195156129715,0.4623282784210099,0.23907690505766563,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.7272702054339855,0.6666666666666667
0,0.024167089093063587,0.43091186889330757,0.08663655310056675,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.9504564259598673,1.0
0,0.12129339060064832,0.34045152311884086,0.14488143843220927,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7877822595646334,0.6666666666666667
0,0.235557432195683,0.47355749752940646,0.316339826815055,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5864537823071474,0.3333333333333333
0,0.24693771624676503,0.5043221981615855,0.343670002942998,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5739616077085941,0.3333333333333333
0,0.06521824392996917,0.5714283719872548,0.19260940530334109,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0.8730978284044928,1.0
0,0.3941267586145373,0.3505319589250466,0.26661159166593223,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3277114609829379,0.0
0,1.0,0.6761016954736377,0.6088219945502018,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0.024646754623448452,0.0
0,0.31697306313433593,0.2938188631010126,0.2526905111861712,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.44135748659309015,0.0
0,0.15681195156129715,0.5940759525937817,0.29816330667820096,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0.7275384954178281,0.6666666666666667
0,0.17481455932571063,0.40944040401134774,0.19913998299655566,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.6930114895527657,0.6666666666666667
0,0.31697306313433593,0.69581882760384,0.4766664832542662,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.47177346513291785,0.0
0,1.0,0.701999140285773,0.5962191249239444,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.2338449821525952,0.0
0,0.18807878067622588,0.6210257719364439,0.3276591620570992,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0.6783894913896908,0.6666666666666667
0,0.12690091602656844,0.5297867301906825,0.24649845279928295,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.7726422091533865,0.6666666666666667
0,0.43110927688197553,0.6455559393303882,0.5326694427320462,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.3079473678034692,0.0
0,0.12129339060064832,0.5215331082427884,0.24030000008370941,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.7791224234217295,0.6666666666666667
0,0.25023879530983684,0.4920281788882668,0.3357782561841759,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5802792416474974,0.3333333333333333
0,0.21025301484232625,0.5290281967003204,0.3277829448151913,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0.6341394468987632,0.3333333333333333
0,0.15259248633669467,0.6545153630993894,0.2996955219471578,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0.7373671903342208,0.6666666666666667
0,0.34687236776825886,0.6226263198910688,0.4833886759201347,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0.40728337502731216,0.0
0,0.0,0.44993001643532293,0.08839743636761171,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.9893614789960485,1.0
0,0.3281640916012053,0.3505319589250466,0.2474343214661393,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.48450629508908416,0.0
0,0.19526897533577595,0.3708213680860577,0.19369364404877065,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6745849203601145,0.6666666666666667
1,0.16990596236436906,0.5551142700630003,0.301274855430055,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.7053250236552084,0.6666666666666667
0,0.3076487529112113,0.475460737605046,0.35195424042053025,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0.4723553417055703,0.0
0,1.0,0.4471455466796194,0.34256562871722673,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0.3348261379001805,0.0
0,0.3617233151146162,0.47355749752940646,0.36346716573477883,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.37955640938857815,0.0
0,0.3539500114436712,0.5423116163667734,0.4193974989363159,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0.4274281389227229,0.0
0,0.08362629794734869,0.5294072347427817,0.20293665344162637,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.8454995258087635,1.0
0,0.04225825498998692,0.49855218159839765,0.15075869757892624,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.9150876575210531,1.0
0,0.43110927688197553,0.4152884280321996,0.29478610995598936,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00847350072739872,0.0
0,0.04225825498998692,0.456717549300217,0.12737230860372972,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.9195140603571161,1.0
0,0.11403323302583812,0.3015347984337051,0.13746442445634227,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7996293543169949,0.6666666666666667
0,0.17481455932571063,0.459371480906484,0.26049132839314276,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0.6849019607375824,0.6666666666666667
0,0.20284903927225484,0.5361856426663868,0.3224058164297485,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0.6476911925768007,0.3333333333333333
0,0.1991549273301439,0.5650904213501673,0.3287261435461736,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.6547767721458089,0.3333333333333333
0,0.2620052949487902,0.5489679729119752,0.37441667997692735,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.5489046103256568,0.3333333333333333
0,0.29294986248231897,0.6613274818962934,0.43853703977876457,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.5119886363661131,0.3333333333333333
0,0.2741732264695878,0.5771469124905703,0.3968627529896389,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0.5312380942960361,0.3333333333333333
0,0.19526897533577595,0.420669376125314,0.21070538155150584,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6686756362611993,0.6666666666666667
0,0.0,0.46593247466979465,0.1056543667420965,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.9672642764322784,1.0
0,0.10011263326102578,0.4292582919893434,0.15662695908754826,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.8148350515124044,0.6666666666666667
0,0.14773128238720493,0.5057597761167547,0.26186508832360605,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.7398045505650267,0.6666666666666667
1,0.10727559707942004,0.5861436485508345,0.2471187627468523,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.7949912188225986,0.6666666666666667
0,0.1374461450230932,0.3505319589250466,0.15391425969478223,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7686500936823437,0.6666666666666667
0,1.0,0.5546882675566764,0.4673809034154859,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.09710924757990558,0.0
0,1.0,0.6705911410124719,0.5737832901804105,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0.19955737590128864,0.0
0,0.23939097280212257,0.5117317920774815,0.34425649188805907,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0.5823989612078516,0.3333333333333333
1,0.3539500114436712,0.5817290213470014,0.45623326869871383,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.40779472647981685,0.0
1,0.12129339060064832,0.4679174210453637,0.21327851702238765,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.7775416863519669,0.6666666666666667
1,0.04225825498998692,0.5155097905009085,0.15202593281685856,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.91873723549195,1.0
0,0.23939097280212257,0.4868082234310379,0.32189974969432666,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.6034901024240424,0.3333333333333333
1,0.13220986953092934,0.5099105669139534,0.24356652806482823,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.7678536949968777,0.6666666666666667
0,0.24325199292733565,0.6019054826051389,0.38114219593261905,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.5781336784175501,0.3333333333333333
0,0.2786363085164263,0.5771469124905703,0.39229031143762916,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0.5407688552598479,0.3333333333333333
0,0.0,0.500241294199123,0.11627433760423903,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9681188336226579,1.0
0,0.20674252442031307,0.5406105545337296,0.3256981594363015,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.6470479122898918,0.3333333333333333
0,0.10011263326102578,0.35919495082710995,0.13118854864161217,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.8183351612965732,0.6666666666666667
0,0.37142181539015284,0.4769797441582491,0.37433906021077534,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0.3452068252689276,0.0
0,0.3281640916012053,0.7301504553475101,0.505629106375745,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.44976187092043374,0.0
0,0.2741732264695878,0.7177992184721758,0.43988748302962943,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0.5321917590631203,0.3333333333333333
0,0.0,0.4440304580042743,0.08534357370578999,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.9923574064761134,1.0
1,0.19526897533577595,0.44601936447062446,0.25545036862915493,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.6726665290696837,0.6666666666666667
1,0.024167089093063587,0.4400111150215834,0.11065821442213725,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0.9272330641463334,1.0
1,0.12129339060064832,0.6566480567976254,0.26598424246591557,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0.7839917150031009,0.6666666666666667
1,0.3076487529112113,0.5646360335591165,0.4051810778962275,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0.4991046280182041,0.3333333333333333
0,0.20284903927225484,0.45578093485461485,0.2773732909065769,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0.6533633714125058,0.3333333333333333
0,0.25377401623099727,0.7083817407952662,0.4093188744400691,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0.5722531790094831,0.3333333333333333
0,0.3281640916012053,0.556944167124277,0.42673556621823994,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.433611171343107,0.0
0,0.2741732264695878,0.4170525378712194,0.252906785534107,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5497056281540017,0.3333333333333333
1,0.15259248633669467,0.6390661377416229,0.3024541195461714,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0.7308192766305526,0.6666666666666667
0,0.31697306313433593,0.3015347984337051,0.24563965378561975,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.4851956581456003,0.0
0,0.43110927688197553,0.41056205093555315,0.28868468672761183,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.24426491686430496,0.0
1,0.1374461450230932,0.5822495931454323,0.2769468354904284,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.7562232525652874,0.6666666666666667
0,0.3076487529112113,0.47772398386674525,0.35244801872705417,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.477821188386114,0.0
1,0.15681195156129715,0.6571856086686997,0.3083278743677333,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.7239370068405758,0.6666666666666667
0,0.05558724517989194,0.5496559664440372,0.17385760755130758,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0.8928580178973315,1.0
0,0.2831700851401918,0.6397562238486074,0.43171989875379235,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0.5100996513410557,0.3333333333333333
1,0.1606052706232639,0.48656460590317596,0.264329318616255,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0.7223575255606596,0.6666666666666667
0,0.12690091602656844,0.4686905725337521,0.21707797365966963,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.7718364090768244,0.6666666666666667
0,0.05558724517989194,0.4591075089697707,0.1448656103520813,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.888907426001184,1.0
0,0.06521824392996917,0.469388264249084,0.16155360788760048,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8726026233772123,1.0
0,0.10011263326102578,0.46147247181455286,0.1884260989815659,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8182776482867733,0.6666666666666667
0,0.38227068771361794,0.46613497475114274,0.3604225124772838,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3674789647331879,0.0
0,0.14773128238720493,0.5875950882690509,0.29146547842368564,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0.733864504195511,0.6666666666666667
0,0.1647741825037079,0.5184509211433066,0.29183101589321864,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.6996903160555339,0.6666666666666667
0,0.15681195156129715,0.4427391698714705,0.23133550550768858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.7194085829993113,0.6666666666666667
1,0.08362629794734869,0.5105172148734584,0.20113206627811253,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.8410992214273096,1.0
0,0.10011263326102578,0.4451698512202833,0.1792792083889318,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.8185034807839352,0.6666666666666667
1,0.17481455932571063,0.5188197222378056,0.2874903584337751,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.7068913076846066,0.6666666666666667
0,0.21828165907657276,0.4815081144453846,0.30317927420927204,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6378845911059466,0.3333333333333333
0,0.16990596236436906,0.5551142700630003,0.30001142056703123,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.7077885269332406,0.6666666666666667
1,0.06521824392996917,0.561198807560023,0.19685872539276733,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.8663832675549135,1.0
0,0.11403323302583812,0.34548463689120146,0.13791091561211377,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8015760120535318,0.6666666666666667
0,0.43110927688197553,0.5185738244241597,0.4229239541302574,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.24287290989890697,0.0
1,0.21828165907657276,0.6158739372740417,0.3519568689113335,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.6310164078722533,0.3333333333333333
0,0.235557432195683,0.5107599899423668,0.3378434453904424,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0.596380391351487,0.3333333333333333
0,0.16990596236436906,0.4864427648957068,0.2768763144460833,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.7014850574407475,0.6666666666666667
1,0.04225825498998692,0.5892521892251255,0.17315320089338193,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.9042208291598948,1.0
0,0.04225825498998692,0.5678480643517154,0.16760074583621518,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0.911751629257695,1.0
0,0.38227068771361794,0.47982559250643153,0.3744980170265703,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.360661010562442,0.0
0,0.22875753374282776,0.5376792821401207,0.3426227535413967,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.6064859768390027,0.3333333333333333
0,0.2831700851401918,0.4158206334568798,0.2554722332741082,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5396030318444657,0.3333333333333333
1,0.20674252442031307,0.512826508443433,0.31380926734941283,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.6516206174756648,0.3333333333333333
0,0.19526897533577595,0.5166108675721532,0.3044510069038653,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.6733110646723998,0.6666666666666667
1,0.22875753374282776,0.617894128758242,0.3618550407451424,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.614296951721666,0.3333333333333333
0,0.26586783909832146,0.5225239456125216,0.36025931205738515,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.5576103288207351,0.3333333333333333
0,0.1647741825037079,0.5594363084767237,0.2975099293944561,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0.717094517211328,0.6666666666666667
0,0.24693771624676503,0.7281267963810958,0.40309457350183886,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0.583311253829007,0.3333333333333333
1,0.05558724517989194,0.4938428000135647,0.16508487842215236,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.887859063810887,1.0
0,0.05558724517989194,0.5333520468369028,0.17620903143863414,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.8838238561777423,1.0
0,0.2786363085164263,0.680181555322108,0.43416281817335317,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.5241618904113038,0.3333333333333333
0,0.43110927688197553,0.36329449831258265,0.26533870292596207,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.36175411311540423,0.0
0,0.22875753374282776,0.5311822410530302,0.33976394799704485,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0.6077141952892416,0.3333333333333333
1,0.17481455932571063,0.5760939746040621,0.3110781476599303,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0.6966806165450675,0.6666666666666667
0,0.21828165907657276,0.573108888236954,0.34575854849095583,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0.6233608609231954,0.3333333333333333
1,0.29294986248231897,0.5386209300485597,0.3830995363234415,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0.5157702065536791,0.3333333333333333
0,1.0,0.4788378615687931,0.38010190736166966,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0.272985677537302,0.0
0,0.09201528616912277,0.45158062133525306,0.17772590502675595,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8324593112682197,1.0
0,0.3941267586145373,0.47920851674114273,0.37740511329314663,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0.3308908079881353,0.0
0,0.2831700851401918,0.6233509015148562,0.41282941113763305,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0.5366374531582522,0.3333333333333333
1,0.10727559707942004,0.539116532388969,0.22749989638621296,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0.8089969088237348,0.6666666666666667
1,0.0,0.49987935298832764,0.11292114116195287,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.9764526899633161,1.0
1,0.19177189750443802,0.43581691572294257,0.23546924563477192,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.6738431284698374,0.6666666666666667
1,0.1422060437617624,0.5388777499033789,0.2745058561040505,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.7402611389413779,0.6666666666666667
0,0.21828165907657276,0.35919495082710995,0.2138979191702358,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.612630139901103,0.3333333333333333
0,0.08362629794734869,0.27808647039374557,0.121912364116705,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.8364675030626241,1.0
0,0.25776190706816515,0.5854252422224279,0.3853498623987826,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0.5585753281804945,0.3333333333333333
0,0.07437198675120149,0.5073666638763064,0.1898149745768986,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.8585415382014594,1.0
0,0.0,0.5333520468369028,0.11957914505240258,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.9803665401022608,1.0
