Contract_Month-to-month,InternetService_Fiber optic,MonthlyCh_TotalCh_Ratio,PaymentMethod_Electronic check,DeviceProtection_Yes,Churn_Yes
1,0,0.8928766714861064,0,0,0
1,1,0.6908360609650234,0,0,0
1,1,0.9693592734111788,0,1,1
0,1,0.5011420582794679,0,1,0
1,1,0.7205653440672579,1,1,1
0,1,0.3627389563244619,0,0,0
1,1,0.4247722297421259,1,1,0
0,0,0.5684220483947036,0,1,0
0,1,0.5532246988601536,1,1,0
1,0,0.8867345731396985,0,1,0
0,0,0.4525605824349277,0,0,0
1,1,0.7563543681016316,0,1,1
1,1,0.8610931536803413,0,0,1
1,0,0.7671041676752183,0,0,0
0,1,0.4587258722136605,1,1,1
1,0,0.64297122491659,1,1,0
0,1,0.5235528464973623,1,0,1
0,0,0.6059113305101201,0,0,0
0,0,0.2965778069190288,0,1,0
1,1,0.6111540807811492,1,0,0
1,1,0.918009306534258,1,0,1
1,1,0.4403908947956776,1,0,0
0,0,0.432583864065802,0,1,0
1,0,0.6198955146375842,0,1,0
0,0,0.5724220940503207,0,0,0
0,1,0.4972854037973853,1,1,1
0,1,0.1881361563518503,0,1,0
0,0,0.7973311321291623,0,0,1
1,0,0.7837543485979676,0,0,0
0,0,0.7685646487054896,0,0,0
0,0,0.4144344193467747,0,1,0
0,0,0.7770002223774787,0,0,0
0,0,0.0581233626165309,0,1,0
0,0,0.1731066385712474,0,1,0
0,1,0.1149360787304828,0,1,0
0,0,0.5183194813009437,0,0,0
1,0,0.9549606259934444,0,0,0
1,0,0.8778644884920586,1,0,0
0,0,0.3321189469574506,0,0,0
0,1,0.4184915732608544,1,1,1
0,0,0.0988242299535178,0,0,0
0,1,0.3904683705979239,1,0,0
0,0,0.1475029703280889,0,1,0
0,0,0.7029538291542208,0,0,0
0,1,0.4379141151716419,0,1,0
1,1,0.7267693197279967,1,0,1
1,1,0.926473901192978,1,0,1
1,1,0.7084668167218633,0,0,1
1,1,0.9111208532777616,0,1,1
0,0,0.459150224895486,0,0,0
1,0,0.8852402418541219,0,0,0
0,1,0.4651640825385427,1,0,1
0,0,0.8950390151281633,0,0,0
0,1,0.2452853755085182,0,1,0
0,1,0.4801686754951937,0,1,0
0,0,0.4234145969988563,0,0,0
1,0,0.4633811599152996,1,0,1
0,1,0.5592939482629531,0,1,0
1,0,0.9250595705094848,0,0,0
1,1,0.763953944530189,1,1,1
0,0,0.5279733559468227,0,1,0
0,0,0.4373862109833501,1,1,0
1,0,0.653659421828879,0,0,0
1,1,0.8214342003590583,1,1,1
0,0,0.6796984302252553,0,0,0
1,1,0.8719671746830678,1,1,1
0,1,0.3707010528567009,1,1,0
0,0,0.5385263774767848,0,0,0
1,1,0.8535217738844479,1,1,0
0,1,0.6813211352224142,0,1,0
0,1,0.6219563113964397,0,0,0
1,1,0.4411188951298452,1,1,1
1,1,0.6461024409181028,1,1,0
1,1,0.5479087977142355,0,1,1
1,1,0.6424388202186685,0,1,0
0,1,0.4466342424031012,0,0,0
1,1,0.6653325153620666,0,0,0
0,1,0.236431978147708,0,1,0
0,1,0.507637075486475,1,1,0
1,1,0.799664828675151,0,0,1
1,1,0.5205013983297049,0,0,0
1,0,1.0,0,0,0
1,1,0.8234623562544787,0,1,1
1,1,0.7442259908905606,1,0,1
0,1,0.4795890589117242,0,1,0
0,0,0.389135893404593,0,1,0
1,1,0.8265455732923104,1,1,1
1,0,0.9033388829234628,1,0,0
0,0,0.732837825101567,0,0,0
1,0,0.8348781584552241,0,0,0
0,1,0.2275801033149624,1,1,0
1,1,0.8218556540407247,1,0,1
1,1,0.7676483426720455,0,0,0
0,1,0.0371617191089065,0,1,0
0,0,0.7778820871105955,0,0,0
0,0,0.2494464972951977,0,0,0
1,1,0.7115767582759441,0,0,0
0,0,0.0947490787225507,0,1,0
1,1,0.6734439038823834,1,1,0
0,1,0.7150677239734388,0,1,0
0,0,0.4377104122516624,0,0,0
1,0,0.7872438840053475,0,0,0
1,1,0.7580218244195998,1,0,0
0,0,0.4574078022958002,0,0,0
1,1,0.7081716968697118,1,0,0
1,0,0.646684264121504,0,1,0
1,1,0.9532238148444482,1,0,1
1,1,0.7958255314790477,1,1,1
0,1,0.3658871209033544,0,0,0
0,1,0.6599881165114021,1,1,0
1,1,0.7546865131948838,0,0,0
0,1,0.6389354895042736,0,0,0
0,0,0.3695459304170925,0,0,0
1,1,0.900810823906138,1,0,1
0,0,0.7820806765037965,0,0,0
1,1,0.9181190285392148,1,0,0
1,1,0.8773947612764514,1,0,1
0,1,0.3951147032131394,0,1,0
1,0,0.7552558673535712,0,0,0
0,0,0.686484347232198,0,0,0
1,0,0.7853762729437548,1,0,0
1,1,0.6885328113830982,0,0,0
1,1,0.504112938885029,0,0,0
1,1,0.9423980406310122,0,0,1
1,0,0.9165579665480812,0,0,0
1,1,0.6454292118913817,0,1,0
1,1,0.6295435812110389,1,1,1
0,0,0.6139695674002857,0,0,0
1,0,0.984441855262366,0,0,1
1,1,0.8559854000659773,1,0,0
1,0,0.7054579817140167,0,0,0
1,0,0.7541095277608602,1,1,0
1,1,0.7054773665289911,1,0,0
0,0,0.2589873778485846,0,0,0
1,0,0.8994570351778794,1,1,0
1,0,0.6900132648264812,0,1,0
1,1,0.6459950249953652,1,0,0
1,0,0.8502089020488939,0,0,0
0,0,0.7399146115912625,0,0,0
1,0,0.8278305625065766,0,0,0
0,0,0.4953252853406172,0,1,0
1,1,0.8376769436029632,0,0,1
1,0,0.873133008722448,1,0,1
1,0,0.9419917256391848,0,0,0
0,0,0.2283712902524886,0,1,0
1,1,0.9909218566576576,1,0,1
1,1,0.533886214747586,0,0,0
0,0,0.477675722057534,0,1,0
1,0,0.5702630083875215,1,0,1
0,0,0.4609553293497933,0,0,0
0,1,0.3254330020254958,1,1,1
1,1,0.794719578514244,1,0,0
0,1,0.4437421777980782,1,1,1
0,0,0.6262190529997129,0,0,0
1,0,0.7171305872147227,0,0,0
0,0,0.5908227409957029,0,0,0
0,0,0.601598514333684,1,0,0
0,0,0.2865045025381708,0,0,0
1,1,0.6384151626990083,0,0,1
1,0,0.788973526639398,0,0,0
1,0,0.6672188645361993,0,0,0
0,0,0.6274466267442408,0,0,0
0,1,0.4892704669033718,0,1,0
0,0,0.4728563643043417,0,0,0
0,0,0.7103445024245041,0,0,0
0,0,0.833421940360958,0,0,0
0,0,0.7769557293170215,0,0,0
1,1,0.6301727819507754,0,0,1
1,1,0.6282965264514577,0,0,1
1,1,0.8965535923877875,1,0,1
0,0,0.2050260811120562,0,0,0
1,0,0.9858293520723936,1,0,0
1,1,0.8584327123391045,1,1,1
1,1,0.6882677332127807,1,0,1
1,1,0.9055709148006224,0,0,0
0,0,0.6012243126561111,0,0,0
1,0,0.7197953078806582,0,0,0
0,1,0.5188771513805588,0,0,0
1,1,0.7391475004914864,1,0,1
1,1,0.9951092134142362,1,0,1
1,1,0.6428465066091812,0,0,1
0,0,0.7006126252869875,1,0,0
1,0,0.92743235041962,0,0,0
0,0,0.2883393009655778,0,0,0
1,1,0.8338171790753759,0,0,0
1,0,0.7451110861700424,1,1,1
0,0,0.7816936674940238,0,0,1
0,0,0.3242881322451408,0,1,0
0,0,0.3996820629550193,0,0,0
1,0,0.907429240840006,1,0,0
1,0,0.6949590430555266,0,0,0
1,0,0.5961614573164127,0,0,0
0,0,0.679072144114163,0,0,0
1,1,0.8942301380243713,1,0,0
1,1,0.5698131999597699,1,1,0
1,1,0.6183087421314465,0,0,0
0,1,0.4525165510076524,0,1,0
1,1,0.8410169358033167,1,1,1
0,1,0.5458108839097869,0,1,0
1,1,0.6906128840174592,1,0,1
1,1,0.9323759601813564,0,0,1
1,1,0.528986311490137,0,0,0
1,0,0.6724898895442641,0,0,0
1,1,0.8438353517042539,1,1,1
0,0,0.4598857887163126,0,0,0
0,0,0.1810731038646545,0,1,0
0,0,0.3690712770706955,0,0,0
0,1,0.3539501038593518,0,1,0
1,0,0.7790451347329853,1,1,0
0,1,0.4883218214697213,1,0,0
1,1,0.6090189552508004,1,0,1
1,1,0.7720536764974073,0,0,1
0,0,0.7341157160216748,0,0,0
1,1,0.764943472918699,1,0,0
1,1,0.6337371635285427,0,0,1
0,0,0.8384876860535534,0,0,0
1,1,0.5842855491566494,0,1,0
0,0,0.5183125626879201,0,1,0
1,0,0.9363698906130188,0,0,0
0,0,0.6631317530032954,0,0,0
1,0,0.7919333769455221,1,1,1
1,0,0.7596172311701901,0,0,0
0,0,0.599946119813533,0,1,0
1,0,0.8805806512575556,1,1,1
1,1,0.6072189617755118,0,0,1
0,0,0.6450733259472443,0,0,0
1,1,0.8838126109742882,1,0,1
1,1,0.8172280315599586,0,0,1
1,1,0.969437869906252,0,0,1
1,1,0.7147562270688897,1,0,1
0,0,0.6868101478830247,0,0,0
0,1,0.2360270082122845,1,1,0
1,0,0.6193279203596951,0,0,0
1,0,0.8170137979983199,0,0,0
0,0,0.7700280055224027,0,0,0
1,1,0.6955365342784969,0,0,1
0,0,0.5398239396134649,0,0,0
1,1,0.6903517613799497,1,0,0
1,1,0.5441855765471485,0,0,1
0,0,0.7281656691689833,0,0,0
1,1,0.96940946940651,0,0,1
1,0,0.9879529970883838,0,0,1
0,0,0.7037546720307345,0,1,0
1,1,0.8527375150865677,0,1,1
1,1,0.4778273094181144,0,0,0
0,0,0.4467109643718859,0,0,0
1,1,0.6010830838476486,0,1,1
0,1,0.4765200445014766,0,0,0
1,1,0.9437525709737632,1,0,0
0,0,0.6523055046932651,0,0,0
1,1,0.5619193641398255,1,1,0
1,1,0.9651061114747492,1,0,1
0,0,0.5244334787207018,0,0,0
1,1,0.7856392605884666,1,1,1
1,1,0.7963290181417347,0,0,1
1,1,0.6463482230750358,0,0,0
1,1,0.7546513900534465,0,1,1
1,1,0.7635714711896455,0,0,0
0,1,0.5146638774600771,0,1,0
0,0,0.6578715482079031,0,1,0
0,0,0.3276399459723807,0,1,0
0,1,0.2575886187506814,1,1,0
0,0,0.589845397780654,0,1,0
1,0,0.8545654790145992,0,1,0
0,1,0.6952708909266206,1,0,1
0,1,0.3732545570677978,1,0,0
1,0,0.8936349690078536,0,0,0
1,0,0.7808018743294691,1,0,0
1,0,0.7198429984212299,1,0,0
1,0,0.9375545910819636,0,1,1
0,1,0.5098056820429261,1,0,0
0,0,0.5804585596551143,0,0,0
1,1,0.8193868734000471,1,0,0
0,1,0.4171561677591434,0,0,0
0,0,0.3679788245571359,0,0,0
0,0,0.3585656124515325,0,0,0
1,0,0.5920318630996839,0,0,0
0,0,0.4459355877219111,0,1,0
1,1,0.9053554071085322,0,1,1
0,0,0.3138238784139324,0,1,0
1,1,0.6202996094571627,0,1,1
1,1,0.644613023519758,0,0,0
0,0,0.5932087413782796,0,0,0
0,0,0.6105904532349086,1,0,0
0,1,0.5278194068204671,0,1,0
1,1,0.5527668809364865,0,0,0
0,0,0.3271534349077617,0,1,0
1,1,0.71726995505763,0,0,0
0,0,0.5321042516457795,0,1,0
0,0,0.7262608505275823,0,0,1
0,0,0.6795890388432072,0,1,0
1,0,0.791660346474921,0,0,0
1,1,0.5950642386165265,1,1,1
1,1,0.8524596732435303,0,1,1
0,0,0.7026401102370082,0,1,0
1,0,0.6726322190376932,1,0,0
1,1,0.5692125901154853,0,0,0
0,0,0.674920457092783,0,0,0
1,0,0.7672565260462036,0,0,1
1,1,0.8063593796347567,0,1,1
1,0,0.9546197454844532,0,0,0
1,1,0.6863784729623332,1,0,0
0,1,0.1554424204228559,0,1,0
0,0,0.4538485256628188,0,0,0
0,0,0.2949653936718067,0,0,0
1,0,0.802698362014365,0,0,0
0,0,0.7968521817129093,0,0,0
0,0,0.780948516182119,0,1,0
1,0,0.8885827540557875,0,0,0
1,1,0.8129943770058196,0,0,0
1,0,0.7320983996408228,0,0,0
1,1,0.6513554376666537,0,0,0
0,0,0.6557993371617401,0,0,0
1,0,0.9457548897350117,1,0,0
1,1,0.9696778075994196,1,0,1
1,1,0.7924553212416624,0,1,1
1,0,0.5891321563777112,1,0,0
1,0,0.860919752900353,0,0,0
0,0,0.5135121755934112,0,1,0
0,0,0.561712283204214,0,0,0
0,0,0.3399149708173968,0,1,0
0,0,0.5081484098084409,0,0,0
0,1,0.4527040539219642,0,1,0
1,1,0.4749879451275383,0,0,0
1,1,0.9478739202610418,1,0,1
1,1,0.6919998736077578,1,0,0
0,0,0.3437342190186692,0,1,0
1,1,0.7959089365528875,0,0,1
0,0,0.2952990884138872,0,1,0
0,0,0.6827993710772569,0,0,0
1,0,0.8814472389595649,1,0,0
0,0,0.6879676166421865,0,0,0
0,0,0.3551108300162828,0,1,0
0,1,0.2754337308745531,1,1,0
0,1,0.4652142468493173,1,0,1
1,1,0.6434673426094509,1,0,0
0,0,0.7701800775261437,0,0,0
1,1,0.7831279662663327,0,0,0
1,1,0.8696366565893844,0,1,1
0,0,0.5668871812772023,0,1,0
1,1,0.7615317447221043,1,1,1
1,1,0.5874093562202262,1,0,0
0,0,0.6008916809673599,0,0,0
1,0,0.7226713564984555,0,1,1
1,0,0.4648593000776907,1,1,0
0,1,0.5198704033776216,1,0,0
1,1,0.7474602230612359,0,1,0
0,0,0.4840701176257944,0,0,0
0,1,0.2590769154518249,0,1,0
0,1,0.6221109536446612,1,1,0
1,1,0.9374737699112776,0,1,0
0,1,0.6137471990347357,1,0,0
0,0,0.6200603395226018,0,1,0
1,1,0.8637268166427651,1,1,1
0,0,0.555187080135812,0,1,0
1,0,0.7630107473718106,1,0,0
1,0,0.7185070154725063,1,0,0
0,0,0.4071682888673653,1,0,0
1,0,0.7421270592777103,0,0,0
0,0,0.5942524612027155,0,0,0
1,1,0.7471107857736659,1,0,0
0,1,0.619397564298196,0,0,0
1,0,0.7886417597475571,1,0,0
0,1,0.5244857631124373,0,0,1
0,0,0.4562011494091678,0,0,0
1,0,0.7360309771314645,0,0,0
1,1,0.9486584684266914,1,0,0
1,0,0.8390563874429791,0,0,0
0,1,0.4880098471731346,1,1,0
1,1,0.7508000184595705,1,0,1
1,0,0.801872723536483,1,0,1
1,1,0.8490597513924524,1,0,0
0,0,0.3171277523937082,0,0,0
1,1,0.7400633947705912,0,0,1
1,1,0.9318129784958256,1,0,1
0,0,0.51087117159171,0,0,0
0,0,0.4493468408950717,0,0,0
1,1,0.6871869561046096,0,0,1
1,0,0.4476952769886374,0,0,0
1,0,0.7490333784589749,0,0,0
1,0,0.8464691633420758,0,0,0
0,0,0.4163454485822622,0,1,0
1,1,0.985181832044012,1,0,1
1,0,0.7539700137417664,1,0,1
0,0,0.0048813286827624,0,0,0
0,1,0.6489097637864395,0,1,0
1,1,0.5493679384732192,0,0,0
0,0,0.433325570435667,0,1,0
1,1,0.5625808887191891,1,0,0
1,0,0.7128301481629838,0,1,0
1,1,0.6400636368735452,1,0,1
0,0,0.3577802718172318,0,0,0
0,1,0.4975390225910877,1,0,0
0,1,0.4424728907484843,0,1,0
1,1,0.93963874020786,1,0,1
0,0,0.7726657184975333,0,0,0
1,1,0.7568925263248752,1,0,1
1,0,0.9443129759074356,0,0,0
1,0,0.6769270456707315,0,0,0
1,0,0.6609040453526187,0,0,0
1,0,0.709691567538385,1,0,0
1,0,0.7649107982173049,0,0,1
1,1,0.700458996825013,1,0,0
1,1,0.5688054439993028,1,0,0
0,1,0.6921373018448447,0,1,0
1,1,0.8054452635727075,1,0,1
0,1,0.4930463617346294,0,1,0
1,1,0.8631127152203044,1,0,1
0,1,0.5051350120207737,0,1,0
1,0,0.981916373437929,1,0,1
0,0,0.2669567553026879,0,1,0
0,0,0.5581247419861579,1,0,0
0,0,0.5217590865402362,0,0,0
0,1,0.5595804884453883,0,0,1
1,0,0.9888131396546372,0,0,0
1,1,0.9560385079139208,1,0,0
1,0,0.7933856111740892,1,0,0
1,1,0.3547842962115111,0,0,1
0,1,0.3124090688778118,0,0,0
0,1,0.4940907500383132,0,0,0
1,1,0.9165977435190438,1,0,0
0,0,0.4265545307261992,0,1,0
0,1,0.4719401186107388,1,1,1
0,1,0.4401905453951379,0,1,0
0,0,0.4200709508385416,0,0,0
0,0,0.5087822419546498,1,1,0
1,0,0.8979194409059115,0,0,0
1,1,0.5551324575540064,1,1,0
0,1,0.3996103681495564,0,0,0
0,0,0.4993721018839816,0,0,0
0,1,0.202394448509058,1,1,0
0,0,0.3941572154454053,0,0,0
0,0,0.6154124583733354,0,1,0
0,0,0.6984874692650409,0,0,0
0,1,0.1769758764516317,0,1,0
0,0,0.6236391601917015,0,0,0
0,1,0.2413609237773412,1,1,0
0,0,0.4604016493763229,0,0,0
1,1,0.8480863971900557,1,0,1
1,1,0.655583910846974,1,1,0
0,0,0.4254854299191351,0,0,0
0,0,0.4616484347437971,0,1,0
0,0,0.3196731297169808,0,1,0
1,1,0.8363991132808772,1,0,1
0,0,0.4443874619876807,0,1,0
0,1,0.3675669075124421,0,1,0
1,0,0.8701338449136576,1,0,1
0,0,0.367124041265829,0,0,0
1,1,0.7258368953868813,0,0,0
1,1,0.8807501162420619,1,0,0
0,0,0.6978466298127487,1,1,0
1,0,0.8051098552619244,1,0,1
0,1,0.2117349373490928,0,1,0
0,0,0.4010240116115954,0,0,0
0,0,0.5769443027601681,0,1,0
0,0,0.2782471042247226,0,0,0
1,1,0.7584673225900754,0,0,1
1,0,0.6706710437871483,0,1,0
0,1,0.3008790767506806,0,1,1
0,0,0.622847261702844,0,1,0
1,1,0.7657596329529085,1,0,1
1,1,0.7365382707726236,1,0,1
1,1,0.6394323073338063,1,0,1
0,0,0.5666526272608791,0,1,0
0,0,0.5280014701897591,0,0,0
1,1,0.5574914512779877,1,1,1
0,1,0.6041437910902256,1,1,1
0,0,0.8188554756905544,0,0,0
1,0,0.8503056773098275,0,0,0
1,0,0.9211068129384506,0,0,0
1,0,0.8325981886891606,1,1,0
0,1,0.6378284422993029,0,1,0
0,0,0.4625970434661454,0,1,0
1,0,0.8231115000699556,0,0,0
0,0,0.3350777088108039,0,0,0
1,0,0.9176594753072248,0,0,1
0,0,0.5867379549241791,0,0,0
0,1,0.4597445544537253,0,1,1
1,0,0.7068279739319266,1,1,0
0,0,0.7040503113981891,0,0,0
0,0,0.239831625294337,0,0,0
0,0,0.5407953554975063,0,0,0
1,0,0.9632167002806412,0,0,1
1,1,0.7657633499368974,0,0,0
0,0,0.6573411642714428,0,0,0
1,1,0.3645005622136825,0,1,1
1,0,0.9324759262872032,0,0,1
0,0,0.8561100192631699,0,0,0
0,0,0.4169703487824318,0,1,0
1,0,0.6717928971702946,0,0,0
0,1,0.465345132571774,0,1,0
1,1,0.7681011550310245,1,1,1
0,0,0.733689751820853,0,0,0
1,1,0.8080736333239802,1,0,1
1,0,0.5260593331142556,1,0,0
0,0,0.3955661823859183,0,1,0
1,0,0.7899810322197617,1,0,0
0,0,0.3827664493554423,1,0,0
1,1,0.7345713567542103,1,0,1
1,0,0.8261415117958878,1,0,0
1,1,0.83651365314508,0,0,0
1,1,0.5512528488986608,0,1,0
1,1,0.8111368203403888,0,0,0
1,1,0.8235099740685736,1,0,1
1,1,0.775284667779229,1,0,1
1,1,0.9018670110485156,1,0,1
1,1,0.9232097017111914,1,0,1
0,0,0.2996185146211288,0,1,0
0,0,0.5232375580666203,0,1,0
1,0,0.4617722037888452,0,0,1
1,1,0.8209145274424215,1,0,1
1,1,0.4621507805868466,1,0,0
0,1,0.5131056379969418,1,1,0
1,0,0.6356271622848506,0,0,0
0,0,0.6771922688186358,0,0,0
1,1,0.7034804677419739,0,0,0
0,0,0.5644820394817083,0,1,0
0,0,0.5797588224230081,0,0,0
0,0,0.887035043360508,0,1,1
0,0,0.2894512470759431,0,1,0
1,0,0.4651368264095476,0,0,0
0,0,0.3518700221089905,0,1,0
0,1,0.4369173914384336,0,0,0
1,1,0.990198638682458,0,0,0
0,0,0.55783407926145,0,0,0
1,1,0.7072770171724921,1,0,1
0,1,0.5504915637744446,0,1,0
0,0,0.4063710450160108,0,1,0
0,0,0.3692949126103386,0,0,0
1,0,0.7851856826195428,0,1,0
1,1,0.6307875010801817,1,1,1
0,0,0.271000332210306,0,1,0
1,1,0.6651617760546901,1,1,0
0,0,0.6508332655110495,0,0,0
0,1,0.4421826043180502,1,1,0
0,0,0.5917230740195181,1,1,1
0,1,0.4358537754978331,0,1,1
1,1,0.9140688777969412,0,1,0
1,1,0.7040073278864258,1,0,0
0,0,0.7639251960708767,0,0,0
1,0,0.9414611012776208,0,0,0
1,1,0.8976606240160866,0,1,1
1,0,0.7578276826104822,1,0,1
1,0,0.8386402567697826,1,0,0
0,0,0.6301140085945884,0,0,0
0,0,0.3922563796229925,0,0,0
0,0,0.8467659653969111,0,0,0
0,1,0.2628298576905711,0,1,0
1,1,0.5768585927978571,0,1,0
1,1,0.990969524065454,1,0,1
1,1,0.6622621246408124,0,1,0
1,1,0.7599182995383523,1,1,1
0,1,0.4152415458590536,0,1,0
1,1,0.6212690306116414,1,1,0
0,1,0.3959193451644474,0,0,0
0,0,0.4834955594073643,0,1,0
1,0,0.743885188327359,0,0,0
1,1,0.2649211257612717,0,0,0
0,0,0.4443027008574683,0,0,0
1,1,0.4584455485240867,1,0,0
1,1,0.8326333543530664,0,0,1
0,1,0.329420560223399,0,1,0
1,1,0.7651451117208109,1,1,1
0,0,0.5562414034865345,0,0,0
1,0,0.8157542886298512,1,1,0
0,1,0.2365388688205177,1,1,0
1,1,0.5849928066783732,1,1,0
0,0,0.571674477597967,0,0,0
0,0,0.69004260081821,0,0,0
0,0,0.569852797161581,0,0,0
1,0,0.6217799711288836,0,0,0
1,0,0.8341807944499331,0,0,0
1,1,0.7996853968866923,0,0,1
1,1,0.3930312856324584,0,1,0
1,1,0.964813406395116,1,1,1
1,0,0.6781569267105492,0,0,0
0,0,0.5970419848136385,0,1,0
1,1,0.8943858665931584,0,1,1
0,0,0.8463314501854066,0,0,0
0,1,0.4916711739794786,0,0,0
0,1,0.5191689597196156,1,1,0
1,0,0.948601897863376,0,1,0
0,1,0.59512005407967,1,1,0
1,1,0.7224558263056622,0,0,0
1,1,0.9050831939264752,0,0,1
1,0,0.7055521236805163,1,0,0
1,0,0.8779452391099404,0,0,0
1,0,0.8442654719903506,0,0,0
1,0,0.7449514840388756,0,1,0
1,0,0.5186795219487859,0,0,0
1,1,0.6465576151706364,1,0,0
1,0,0.6453932398512464,0,0,0
0,1,0.6193686720680189,0,1,0
1,1,0.7614043718059894,1,0,1
0,1,0.5846005904885766,1,1,0
0,1,0.4630551577422634,1,1,0
1,1,0.8867807835042198,1,1,1
1,1,0.7011569027740683,0,0,0
0,0,0.6359433386383584,0,0,0
1,1,0.9095302438077544,1,0,1
1,0,0.8364729682358428,0,0,0
1,0,0.7972385752346176,1,0,0
0,0,0.6973914799086853,0,0,0
0,1,0.439388651955288,0,0,0
1,1,0.6244995247813908,0,0,1
1,0,0.8404547767253969,0,0,0
1,1,0.6549228802862109,0,1,0
1,1,0.7922150187349195,0,0,1
1,1,0.6929817918985165,1,1,1
1,1,0.5595867605435106,0,1,0
0,1,0.3885244441650934,0,0,0
1,0,0.9913741158033972,0,0,0
0,1,0.4417820987040735,1,0,1
1,1,0.5895620506826349,1,1,1
0,0,0.5619492608071514,1,1,0
0,0,0.6153212475711617,0,1,0
0,0,0.1274309512913914,0,1,0
1,1,0.7840889324925053,1,1,0
0,0,0.5285474892442652,0,0,0
0,1,0.152927192999839,1,1,0
1,1,0.7141213994180432,1,0,1
1,0,0.9873168743706604,0,0,1
0,1,0.4950761976991386,1,1,0
0,0,0.7086184863613391,0,0,0
0,0,0.3806439726464416,0,1,0
1,1,0.7248902094959717,1,0,1
1,1,0.8156622779349474,0,1,0
0,0,0.8519104547320728,0,0,1
1,1,0.5300096419151493,0,1,0
1,0,0.9362515161483038,1,0,0
1,1,0.5312735068770958,0,0,0
1,1,0.7631220120762998,1,0,1
1,1,0.4113619856496673,1,1,0
1,0,0.6155989357201453,0,1,0
0,0,0.7904102622964062,0,0,0
0,0,0.5520173009809314,1,0,0
0,1,0.5603588651066823,0,1,0
1,1,0.7418229875611199,1,0,0
0,0,0.3099037043545724,0,1,0
0,0,0.5266349052864276,0,0,0
1,1,0.6958256053101431,0,1,0
1,1,0.7465713475509482,1,1,1
0,0,0.2600826092320624,0,1,0
0,0,0.2527339585874641,0,0,0
1,1,0.7705491172009376,1,0,0
0,0,0.4381781888900279,0,0,0
0,0,0.5873164683100944,1,1,0
1,1,0.7476079067281831,1,0,0
0,1,0.4988132222679954,1,0,0
1,0,0.8932545156222376,0,0,0
1,0,0.9965581930671172,1,0,1
1,0,0.9462344355737607,0,0,0
0,0,0.6188017624242146,1,1,0
1,0,0.6644613385946161,0,1,1
1,0,0.8468931655529106,0,0,0
1,1,0.4215450158888286,0,1,0
1,0,0.8469473526814967,0,0,0
1,1,0.9345334563110016,1,0,0
0,0,0.2678530547656373,0,0,0
1,0,0.728772943758314,1,0,0
0,0,0.4794338765614039,0,0,0
1,1,0.9653024972343012,0,1,1
1,0,0.6296204598925335,1,0,0
1,0,0.7615826425400885,0,0,0
1,1,0.7747096060704584,1,1,1
0,0,0.1655272698689909,0,0,0
1,0,0.850197917237967,1,0,0
0,0,0.2678861682955311,0,1,0
0,0,0.164753981916858,1,0,0
1,1,0.8414794867632984,1,0,1
1,0,0.8995476884203832,1,0,0
1,1,0.448393523028571,0,1,0
0,0,0.1914575798827018,0,0,0
0,0,0.5722726436597787,1,0,0
1,1,0.8921114724299435,1,0,1
1,0,0.6593443151046966,0,1,0
0,1,0.4371798669335256,0,1,0
0,0,0.4851652601298218,0,0,0
0,1,0.4193798760050868,1,1,1
1,1,0.6835572270357939,1,0,0
1,1,0.8754221446526181,1,1,0
0,0,0.707307251297476,0,0,0
0,0,0.6521078772951855,0,0,0
1,1,0.6073776117827419,0,1,0
1,0,0.6901280143389534,0,0,0
0,1,0.5029950863310053,0,1,1
1,0,0.7886978024317239,1,0,0
1,1,0.7535490016965798,0,1,1
1,0,0.9597069496622164,0,0,0
0,0,0.5998763574074846,0,0,0
1,0,0.8551033038375916,0,0,0
1,1,0.9169797164505498,1,0,0
1,1,0.8226404830325197,1,0,1
1,1,0.4958499976471909,1,1,0
0,0,0.1566173394052818,0,1,0
1,0,0.8195310106662398,0,1,0
1,1,0.8089100952428161,1,1,0
1,0,0.773431974539644,1,0,0
0,0,0.699698010603979,0,0,0
1,0,0.9459911032836206,1,0,1
0,1,0.564731630173635,1,1,0
0,0,0.7738297619892763,0,0,0
1,1,0.3730768410961833,1,1,1
0,0,0.4003331130773372,0,1,0
0,1,0.7444542732168614,0,1,1
1,0,0.8576856321007305,0,0,1
1,1,0.7946909469514482,1,0,1
0,0,0.7198985499751291,0,1,0
1,0,0.7131358680926865,0,0,0
0,0,0.507322569383844,0,0,0
1,0,0.8762906743894279,0,0,0
0,0,0.3980393181244933,0,1,0
0,0,0.587003697119799,0,0,0
0,1,0.3463783332277758,0,1,0
0,0,0.5538860296600446,0,0,0
0,1,0.5363908642741215,1,0,0
1,0,0.8476710265882357,1,1,0
0,0,0.4034044892713801,1,0,0
1,0,0.7362993715939374,0,0,0
1,1,0.5781552917225737,0,0,1
1,0,0.8971350665067257,0,0,0
0,0,0.4309807758935025,0,0,0
1,1,0.9601677712057544,1,0,1
1,1,0.9962155212823132,1,0,0
0,1,0.5620772416064507,0,1,0
0,0,0.6768746653240124,0,0,0
0,0,0.2694244870724609,0,1,0
0,1,0.5659321261198609,1,1,0
1,1,0.6530374668408697,1,0,1
1,0,0.7610986903234992,0,0,1
0,1,0.3631322701324995,0,1,0
0,0,0.4379381135632287,0,0,0
0,1,0.2385615529556056,0,1,0
1,1,0.7799475093295853,0,0,1
0,0,0.772582160165185,0,0,0
0,1,0.5268931374351463,1,1,0
0,0,0.5250478640971749,0,0,0
